X1,X2
-9.599269390558957,10.070698650169517
-3.898435381701722,-0.41012877972457196
-6.065069625620739,-0.5140747759743534
6.861655908434452,-2.1677337631452565
-6.05020153925732,-0.5079901493198564
-8.198084204314172,-1.3890285560550957
9.787563226249935,-4.667808633003919
-0.1719371834237835,-1.030777941599466
4.7484577322174575,-3.0793813522148326
-9.883795498023131,7.219694423690442
-9.36062518045352,9.577362036427713
-8.71827245520292,10.495278306410068
10.242814924236079,-2.911280855101499
-8.990289464900133,7.913600115957103
6.206794380179379,-6.219605605445987
3.1456696824811115,0.7827602109231329
-9.365079603848839,9.00650608647578
9.058104163100479,-3.16731559292623
-9.515562161393234,-2.6759372781730795
-6.359862921712001,9.948319763649357
-5.835888719342825,-1.3071705329566548
-9.14055376990212,-3.281065271284187
-10.563865764139756,8.254876843785407
-5.683357572519542,-0.4727049957152025
-10.561448432553071,7.609251069607063
4.685509133392399,-1.101617888096832
-1.600742569980927,-2.519561533766945
-1.1547719994626156,-0.7775614933820449
8.640987746761404,-5.853886209581486
10.459049346038904,-5.002552269447983
-13.125786085082222,-1.4640258100397356
-8.197170780558707,11.441192191135345
-6.938791508004171,-2.8133995976193265
-2.4772647640012617,-4.935795591729966
7.325611252497209,-7.622715533609522
-3.43936792545102,-2.064292138990138
13.371947586187606,-2.4510485498408934
-9.426011715381097,9.460027938439257
6.55562955927364,-3.8866644020815944
-9.783691226488681,9.698797286459353
-9.290954144545157,10.455302150772951
-3.7850396025117368,9.788773968282946
-2.8223401856261363,-5.934076373914664
3.974746171575506,-1.5923260503132177
-9.092879726333365,8.519638021320821
0.025839849108514334,-4.448208278735371
-10.674398935031165,8.578914205433193
-6.815890418871395,5.227914766588713
-10.074852157052044,9.16063946520325
-8.338166141382612,-6.212264469625343
12.151472378909931,-5.473540729779321
8.579493748175208,-5.961660301998174
-4.152557095541801,-0.9432779105334733
10.685564731333791,-5.2003546465983135
13.587553427933209,-2.91948743820164
-8.67438399189727,-2.1276579146321573
-14.11438772203606,-2.782356672688426
-9.930505933700948,10.300999842539492
-2.07834048949987,-2.864107779571391
-7.056751150962473,-1.0516051856717186
-6.114677779879468,-3.206416406142899
-8.026424564809277,-1.137212121998698
-8.235782758243413,9.747342025481958
-4.96203249645347,10.069130823611026
6.955457682666353,-7.1744632425744985
3.3583462684554317,-0.5665753160767182
-1.6373187663847593,-4.22020419720995
-10.431257229437191,10.652225091921471
9.844519411038588,-7.672501463203038
-5.671256126130908,-1.2229883230630347
-7.827307630653945,10.209213686138167
9.745165082668013,-4.6675339790851345
-10.767723952869073,8.950142088993784
-0.4718574371097741,-1.5764091780141618
6.605828821967412,-6.192790769312134
-8.535641423270153,8.118619412613883
-10.083914481876436,8.549479334705145
-4.786109626785214,10.674448600400817
-0.28397638507122136,-6.021076472605138
-9.500938259715337,8.699737804667494
-4.545388484630596,7.546319623156574
-11.379869150513667,-4.814378835049675
-4.96748154382164,-0.5204940378482155
-3.7059465032954244,-0.6560447933890314
-6.909358015040048,10.045129027997705
5.372338562485405,-2.2987614587854606
8.996815125994893,-5.297873711094623
-1.3371893284645484,-5.1626836289810285
12.388574241461356,-0.5172477579731136
5.168225016815552,-2.552016307899558
-2.5530289825944243,-5.538755399630535
3.4507866076175735,2.2091785203731873
-9.976177270825985,8.48031117221785
11.212014574368045,-4.5493138890269975
-5.190841378820169,-0.10595058470234153
4.486838555848632,-4.263169339265362
-7.6237366400574285,-1.7438320926927755
10.22839941887768,-6.042880707959752
0.7758451039513337,-1.0697231284342301
-6.782038768984769,-3.77777334984132
-4.977713132647484,-8.000663901469744
-9.753136044534797,10.154724617324941
-3.7632455223597026,7.78441583088186
-7.468793876914146,8.264226130535226
-6.030005617176807,-0.6570288344695021
-10.083999182068926,8.334232137043156
7.981617400790769,-1.5311706697953378
-9.110913913117333,1.2028240989408063
0.7133004826919094,2.294222162491726
-4.105887078721276,10.59262633090003
6.794617934397589,1.4438591267969918
-2.28857741757081,-3.8995107599778382
5.333090824358473,2.1067461066769146
-1.5497816830606528,-4.84061608800565
-0.6675358268301976,-2.8240228332631494
14.484292113920445,-1.8303096492637483
-6.1190860497225295,-3.4836461396025173
-9.076716329299279,-2.503875565341885
9.304780291672992,-5.9634213904234
10.566222941372756,1.0244597811837641
5.68011734140962,1.156982117901476
-3.489932025273162,-8.836931400049812
10.724376072050097,1.2768267439551386
-5.287472031456916,9.751335812239871
-9.711089627260042,9.307043371132451
4.110395162392242,0.18297822918207396
7.206394276920777,-3.8764390633188968
-5.286254330472394,-1.264882324923055
-9.668458992184508,12.879227589079303
-0.014853725413113139,-0.3241765720986737
-4.9081355087066,-0.3899074614033473
-8.56567778848769,9.980677129606956
-4.555192808436706,7.244099291963527
4.295753133384757,3.2630179604746017
-10.802977826296983,10.028831714130934
8.539828727023497,1.1674495214608474
4.22927226601747,-0.9832365412816345
-6.309395618730659,8.83159704489097
7.161087389731387,-5.188512557165341
9.894557826435832,-2.112065848143991
2.986223321033264,-3.1308331971067846
9.129260203439102,-4.634873782098179
-3.398459222715581,10.030854962533263
-7.159676604433126,9.903919484200479
-4.183124437587932,-6.1492022145448875
-1.7093983751173107,9.521054130743448
11.74433091755494,-7.501660328575484
-6.694817144817307,10.714967992541661
-6.2253722722636144,9.658305458831727
-7.179021199292338,7.8945794963494045
3.6603555267018546,-2.6081407947764603
-5.022912042833084,-0.6714569600342841
-12.073005086547369,8.64804779075723
-5.848311128070556,-2.8509121670274933
4.082381067590921,-0.3006640105996186
9.124800316249484,-3.028366541216188
1.8726512980449481,-3.7092793374836663
3.9877505247787255,2.75728604102189
-6.3258730062749216,5.438558488003171
-3.8930862866930966,-9.22951309277272
-1.2756488507920059,-5.2340623945933995
-8.873088356628116,8.790346269333217
8.848911141954687,-0.7055089630026552
-5.98529958535372,-0.0765403830543806
-6.456466469337569,-6.888442165337614
-2.6203466944107987,-6.487144750373186
-3.399001094291063,-2.900581580137513
-14.742692848848964,0.09637219940671127
-4.721523893436207,-1.89477488059166
2.3236853009386547,-1.1764543895334034
-8.627411372179845,11.043308353501244
2.5947010833361204,1.4052459984593744
-8.14869319843494,8.575938537660472
-9.853886502943475,8.183365796394941
-9.7070318571678,10.163983210700934
10.265355474899495,-10.37399369163456
-8.299978102614503,-3.6584809225644896
9.5983910571386,-4.282859501878353
12.620048395524817,0.14443359285737678
-6.262868277043941,10.625439733129133
-8.16732311551143,-0.20307943028664122
-7.766735498672429,8.899852022504822
9.72383374016557,-6.4779453267062905
-7.644234784178319,-4.992636693114694
-9.917918053027789,-2.258856118030791
-9.77488941088621,-0.45818383793546813
-4.975450031494728,-0.28957114071725365
2.5660779068673483,-2.0229689310898316
6.3185773556020415,-6.168507752606695
0.19631912459905498,-4.140512133818175
9.605776460719797,-2.4087718890153704
-3.483767188421247,-0.31041063356482634
1.5066669425499732,-8.873468741169372
8.019650361616817,-8.051565422102563
7.986704466445086,-5.789574834358319
-9.514411579340445,-0.48041890875500215
-6.047610798789887,-2.446602852301159
-9.77531256091388,7.834135965545721
-11.302388786752058,9.349029789712857
-6.783100788081945,10.267705573538553
0.2629153953348218,-3.465676279603236
-11.33891738965279,0.3508668779515052
-7.2383479048324695,11.88852209840381
4.136761046871463,0.09873875636460039
-9.69436333052965,8.27632406084491
-7.494495377837863,0.6931596955974091
-4.865520486833783,-0.2547561228662879
9.992362155133474,-5.7524178204011935
-10.95469205309968,-1.7321231439434641
5.6550224401881755,-1.5298607723753903
-5.934288781972032,-3.17980924402425
3.559591792611709,1.4953331279873427
-0.9179144054292228,-3.9015325357997117
-9.931811291739935,12.956726915369373
2.0533902467864675,-3.966921642060119
6.459450411311648,-0.04196404372341245
-7.36990804840082,7.2641155961966035
8.676233800026475,-2.29990521187499
12.318666171600217,-5.768559723208105
-10.560782053928882,8.759400694067992
-5.512740568473044,-0.26091452302375606
-0.8237439671281104,-1.7025181820751587
3.5722073322944574,-1.4884652561789102
9.210432617801764,-2.342036233586916
-6.175438644771666,-0.6754510794111221
6.766402352608553,-5.70472392627694
7.072450670763971,-6.93251671641049
-1.482167894046881,-2.294107273584979
3.8793231316123316,1.0003639567460876
4.737082346054267,0.7800571523817339
0.3523471315992417,-4.809265249187415
-4.669129141616444,-0.7918210311300045
0.39359546550762925,-2.4640421771099925
-6.008345177093564,-6.45199395384413
9.604081054980645,-10.972889675097484
-0.0656491173442122,-6.03960956671466
0.7051422962838356,-0.36523906319068034
-10.338067513214812,9.81464281345473
-5.952544808280865,12.360373038048817
5.164928281494729,-0.6955087833692195
7.893895889981168,-2.2031085905865733
-6.270212783649343,-0.677872880796212
8.286693238375804,-3.9578874403941726
-5.395679555361601,7.1083110833111185
-4.208426046245016,-1.494271968308616
-7.742388231249404,-2.6215501507194756
9.260937810818653,-3.687863079579945
-2.8264826019458456,-1.75570738948231
-5.667478846985716,0.5065213781741327
-3.2646507845794686,-6.984463042299706
10.443396669807932,-0.6489672510640399
2.7277198452869236,-3.007278764942685
5.010874399474986,-7.441628229287671
-6.657725592096877,8.741923541957377
11.026935313930073,-2.9172449848601385
-9.768108991992317,8.902458321471988
-6.276086236899375,-1.1931838423164667
-4.83307455463216,-0.958851858865173
-3.2954983991472853,-1.2072814406157988
-1.0777164341787016,-7.284736981118741
-4.597241137585365,-6.563257747273466
4.8971399815380305,0.45832229979311934
3.1748868591704156,-2.8914275687067996
4.703653918153484,-0.5210304063404783
-9.074599147778805,7.469144356964053
-10.05418737465805,9.165645834555646
10.299940779673666,0.5241209864800229
2.7636958960716203,3.623056643399801
7.3384148991472475,-0.3927263246268522
-9.138055727479486,8.490711214458784
7.158177558582412,-9.797920921821051
-9.974207903894968,8.596123301123063
-6.6217284495681605,0.693455570407701
-3.753653950134417,12.151127675232068
-3.5452760405268484,-2.0897205885208847
-8.369531834245555,-5.671314396879302
-8.98212644771479,9.462435582477848
-4.1086474406556945,-8.870670505333875
-7.007607625423509,-4.678309220698345
8.723959390025747,-4.448822402249524
-5.848453597369103,0.5994786567783223
-11.314918512590502,-5.593224712022482
4.516886132897251,1.946293795931925
11.6770296722506,-0.4678230344621628
-4.451444322589333,-1.1042218174226734
-5.712147162574271,0.48717806718686774
-6.023739160204067,0.02136256756759236
-3.442821923383419,-5.172976993081579
-8.80161309979635,-3.047706470186251
4.441439822174122,-2.106932458559787
3.459466616395432,-0.4385609756749965
-7.670293130605264,8.555034014109289
-10.480828287167526,8.918726016365706
2.8827824374065205,-0.4727041644161923
8.787854307696264,-10.711787032932818
-8.868395468943298,11.405479724584941
7.100727070646405,-1.9587404852957588
8.761831659950444,-1.9403614481476312
-4.423190800079107,0.21858535213023456
-13.300900584038423,-2.5909191475466735
-7.558750536287487,-2.144626665074372
10.790010303150765,-3.6600132019827405
-9.334876726607881,-2.081083887025369
7.681976162938879,-1.9039245284722535
-0.9483697179793559,-6.384082282617872
6.712972601609289,-2.1983619488257435
-2.6582825664419736,-5.967366789652427
-4.24821876647797,-4.103346060520254
-6.489007861682384,8.955598287340244
1.7515056600597592,-3.161503616739487
-9.353882842826525,-9.484525266739894
-11.875226176359812,9.373559958010079
5.640614843922869,-0.8321953053376754
6.2471707273222945,-7.906832230430306
4.951224646118295,-7.862934199887176
-9.151014125238921,7.700290955778018
-1.4687747327871974,-4.3261781831911295
-4.421767123406058,-0.6421960164796721
-5.0080086117666704,0.11826497250725532
-3.7063436700907744,-1.3827568169868052
-5.423588988637984,1.8601811667986308
-10.401938304446027,9.816673427050215
-5.798953940386198,-0.13129468212296114
-1.825217144658634,-2.3105520272237596
-5.983849125264971,7.841655105006987
1.1831987768133887,-3.5421604356655787
-4.493958657106118,-0.316192235060904
9.971446787961325,-4.792976344003063
-9.56485452511514,8.631077605660545
10.095406143451884,-5.823955767812452
-5.322618593754593,-0.14390918482606752
3.6240285738008837,1.1179885492850803
10.217556585373886,-2.603798641575194
8.061728857631776,-2.9851523000710154
11.061333877354908,-6.181232110677129
-9.718795094471696,8.535829527150891
-4.590651427929775,-0.002024551575013689
-7.577737618575453,-5.861026362153636
-3.5107660144258235,-0.2505959942049022
-11.478861058343135,9.98665441875942
9.444451210953478,-5.244916915324973
8.199650222522312,-0.5114714281052051
-7.884528428395349,12.925642828010666
-1.5152066506197925,-4.864657985270528
8.419916602029032,-2.286879476096024
4.812790009274404,2.4445841871675316
-8.728316608023968,10.385649985040768
-9.20681601900748,10.513382884215797
-9.276045335556878,-3.7519705175212876
2.6834595997208033,-1.6675514336369628
7.202440007236889,-6.529762747730824
-0.7586730766375267,-3.0878360603924353
-4.879075080702933,-0.9827446045352847
6.883120544243955,-1.9334424663207883
8.333061207416744,-5.489968863571482
-7.01541928714817,-2.8974863061532274
-9.336867191707285,8.126588848020292
1.266848568642616,-0.819412449764735
0.9500329464968229,-3.250552440482273
-0.3664494586148306,-5.271948889649866
-4.213780426825267,13.491161591584266
8.032416954509271,-2.342903727963798
-10.465149696005259,7.972634337472263
-3.6934423110823245,11.626637763540224
-10.104548308768795,8.36782846019977
-0.10927839633653003,1.3889926773618726
-1.1034907747997442,-1.0400597095240705
7.079885879106648,-1.8806627760832155
5.403144216635456,-7.933387967252237
-9.30418353088806,9.352900520499764
-5.254651991922589,-0.5680472170873823
-9.148250371319147,8.74364011428226
10.086606984305599,-6.466885914728778
1.8955516152143597,-4.640184477121449
7.341619290442122,-1.7109299842335743
-8.832113729426968,7.489483209211249
-1.121756028604791,-5.445101895914517
4.1555601623855996,1.04377730071023
-3.3459322037807597,-2.934705017260682
-7.613557081800094,9.709434475357384
0.5190748784467956,-4.269884682759493
-4.240378984905343,-6.842921086723045
-0.3479208958362512,-3.847876385315342
9.160087036179949,0.3572326758091259
7.189966048141501,-6.089601956943304
6.974314816849359,-0.9788795962724101
6.202238204492174,-5.83283377586832
9.68587187043596,-4.039897418527737
-7.405241978197741,9.760964608000466
7.308660546032719,-6.0940529619866455
-2.8575158901097737,-5.3174980346836636
-7.6742378838289875,-4.8143861575545355
7.30713264050503,-7.7623279721976015
7.844239528275647,-6.263854289175657
-9.22946552370277,7.949432684094607
-3.2756560280472344,-0.9897349572397491
8.608412947601945,0.3419989882161203
-3.8139899339519645,-6.108334893580288
-8.271745752668235,-1.768291769747319
-4.520292848556343,-1.6888190847235218
11.556656551299195,-5.64412486916906
13.802354134675536,-2.87064393244386
-2.4429227393828326,-6.714264560647444
-8.253351026353757,9.139462538801427
6.989173797558345,-0.34395765492064884
-5.150959370916542,7.4846912467522975
8.851886796963626,-6.4424585660264535
1.2744011075971842,-0.31886152191332845
-8.49581673879725,-5.9860110848581165
8.472857611033048,-2.401293753063241
11.830666204279451,-0.6265193322138203
10.182214734651964,-2.3335711595220423
-6.269003856445364,-2.6998379854952166
-2.5020220081677516,-8.489025423864424
-6.073624839852194,5.465651666384697
8.47147485848324,-2.3349735152942745
-12.1565404937399,-3.166879631970496
-0.7887203198934105,-4.464220499682531
-7.702029784335772,6.49402446423786
-0.6499608072508156,-2.2275185183226744
